timestamp,name,class,level,fcr,teleportTime,killTime,viperQuit,coldImmune
2023-08-31T21:43:39.108Z,sighberthree,Sorceress,95,139,4891,,1,
2023-08-31T21:47:03.644Z,sighbertwo,Sorceress,94,143,4797,,1,
2023-08-31T21:50:39.472Z,sighbertwo,Sorceress,94,143,5812,,1,
2023-08-31T22:02:32.126Z,sighbertwo,Sorceress,94,143,4906,,1,
2023-08-31T22:06:06.885Z,sighbertwo,Sorceress,94,143,5297,11547,,
2023-08-31T22:08:48.668Z,sighberthree,Sorceress,95,139,4906,26438,,
2023-08-31T22:10:04.553Z,sighbertwo,Sorceress,94,143,5188,,1,
2023-08-31T22:13:44.768Z,sighbertwo,Sorceress,94,143,4906,,1,
2023-08-31T22:17:03.421Z,sighbertwo,Sorceress,94,143,4954,,,
2023-08-31T22:21:04.754Z,sighbertwo,Sorceress,94,143,4953,3781,,
2023-08-31T22:24:16.011Z,sighbertwo,Sorceress,94,143,4813,7046,,
2023-08-31T22:25:10.737Z,sighberthree,Sorceress,95,139,4766,,1,
2023-08-31T22:28:13.944Z,sighbertwo,Sorceress,94,143,4891,14609,,
2023-08-31T22:31:43.689Z,sighbertwo,Sorceress,94,143,4875,10844,,
2023-08-31T22:35:31.827Z,sighbertwo,Sorceress,94,143,5344,5875,,
2023-08-31T22:38:50.840Z,sighbertwo,Sorceress,94,143,4938,,1,
2023-08-31T22:41:47.668Z,sighberthree,Sorceress,95,139,4844,,1,
2023-08-31T22:42:42.254Z,sighbertwo,Sorceress,94,143,4922,5828,,
2023-08-31T22:45:15.170Z,sighberthree,Sorceress,95,139,5328,5953,,
2023-08-31T22:46:14.670Z,sighbertwo,Sorceress,94,143,5265,5032,,
2023-08-31T22:49:30.749Z,sighbertwo,Sorceress,94,143,4953,11453,,
2023-08-31T22:50:55.933Z,sighberthree,Sorceress,95,139,5110,21906,,
2023-08-31T22:53:24.737Z,sighbertwo,Sorceress,94,143,4953,11906,,
2023-08-31T22:56:59.451Z,sighbertwo,Sorceress,94,143,5344,,1,
2023-08-31T23:00:19.779Z,sighbertwo,Sorceress,94,143,5766,,1,
2023-08-31T23:02:37.155Z,sighberthree,Sorceress,95,139,5219,12438,,
2023-08-31T23:04:13.637Z,sighbertwo,Sorceress,94,143,5047,9125,,
2023-08-31T23:06:46.857Z,sighberthree,Sorceress,95,139,5235,,1,
